4K测试频道,#genre#
延边珲春电视台,http://stream8.jlntv.cn/hctv/playlist.m3u8
延边龙井综合,http://stream8.jlntv.cn/ljtv/playlist.m3u8
延边汪清综合,http://stream5.jlntv.cn/wq/playlist.m3u8

📺黑龙江频,#genre#
新闻法制,http://110.42.37.69:6688/zb/link.php?token=ZY-a749tTsIWCGLiiELQSCmYABnD9PorbbHDIHfbmyoC3a6mw&id=hljxwfzpd&zy.m3u8
黑龙江都市,http://110.42.37.69:6688/live/live.php?token=2OFgNXEh&id=hljdspd
七台河新闻,http://110.42.37.69:6688/live/live.php?token=2OFgNXEh&id=qthxwzhpd
哈尔滨新闻综合,http://stream.hrbtv.net/xwzh/sd/live.m3u8
哈尔滨影,http://stream.hrbtv.net/yspd/sd/live.m3u8?zheild
哈尔滨生活,http://stream.hrbtv.net/shpd/sd/live.m3u8?zheild
黑龙江新闻,http://112.99.193.34:9901/tsfile/live/1024_1.m3u8$黑龙江电信
黑龙江影视,http://112.99.193.34:9901/tsfile/live/1020_1.m3u8$黑龙江电信
黑龙江文体,http://112.99.193.34:9901/tsfile/live/1022_1.m3u8$黑龙江电信
黑龙江都市,http://112.99.193.34:9901/tsfile/live/1023_1.m3u8$黑龙江电信
黑龙江少儿,http://112.99.193.34:9901/tsfile/live/1026_1.m3u8$黑龙江电信
黑龙江新闻,http://218.8.87.96:4000/udp/229.58.190.16:5000$黑龙江联通
黑龙江影视,http://218.8.87.96:4000/udp/229.58.190.14:5000$黑龙江联通
黑龙江文体,http://218.8.87.96:4000/udp/229.58.190.30:5000$黑龙江联通
黑龙江少儿,http://218.8.87.96:4000/udp/229.58.190.39:5000$黑龙江联通
黑龙江农业,http://218.8.87.96:4000/udp/229.58.190.7:5000$黑龙江联通
黑龙江都市,http://218.8.87.96:4000/udp/229.58.190.34:5000$黑龙江联通
黑龙江新闻,http://111.43.126.240:9003/hls/10/index.m3u8$黑龙江移动
黑龙江都市,http://111.43.126.240:9003/hls/9/index.m3u8$黑龙江移动
黑龙江影视,http://111.43.126.240:9003/hls/7/index.m3u8$黑龙江移动
黑龙江公共,http://111.43.126.240:9003/hls/11/index.m3u8$黑龙江移动
黑龙江少儿,http://111.43.126.240:9003/hls/12/index.m3u8$黑龙江移动
哈尔滨新闻综合,http://stream.hrbtv.net/xwzh/sd/live.m3u8
哈尔滨生活,http://stream.hrbtv.net/shpd/sd/live.m3u8
哈尔滨娱乐,http://stream.hrbtv.net/ylpd/sd/live.m3u8
哈尔滨影视,http://stream.hrbtv.net/yspd/sd/live.m3u8
📺山东山西,#genre#

山东新闻,http://144.255.31.115:6688/rtp/239.21.1.140:5002
山东农科,http://112.254.55.106:22222/rtp/239.253.254.24:8000
山东齐鲁,http://112.254.55.106:22222/rtp/239.253.254.114:8000
山东体育,http://144.255.40.239:4022/rtp/239.21.1.141:5002
山东少儿,http://144.255.31.115:6688/rtp/239.21.1.208:5002
山东文旅,http://144.255.31.115:6688/rtp/239.21.1.176:5002
山东生活,http://144.255.31.115:6688/rtp/239.21.1.175:5002
山东综艺,http://144.255.31.115:6688/rtp/239.21.1.177:5002
东平综合,http://144.255.31.115:6688/rtp/239.21.1.216:5002
乳山综合,http://144.255.31.115:6688/rtp/239.21.1.220:5002
兖州综合,http://144.255.31.115:6688/rtp/239.21.1.224:5002
兰陵综合,http://144.255.31.115:6688/rtp/239.21.1.237:5002
冠县综合,http://144.255.31.115:6688/rtp/239.21.1.250:5002
单县综合,http://144.255.40.239:4022/rtp/239.21.2.21:5002

青岛综合,http://112.254.55.106:22222/rtp/239.253.254.243:8000
青岛蓝睛,http://112.254.55.106:22222/rtp/239.253.254.249:8000

崂山频道,http://112.254.55.106:22222/rtp/239.253.254.242:8000
青州综合,http://sdqz.chinashadt.com:2036/live/stream:1.stream/playlist.m3u8
青州文化旅游,http://sdqz.chinashadt.com:2036/live/stream:3.stream/playlist.m3u8
烟台公共,http://live.yantaitv.cn/live/e50f104a4ffe4a41b2217cbda534146f/d86092e69df94668b33390278b061700-1.m3u8?shandd
山西影视,https://livehhhttps.sxrtv.com/lsdream/Md571Kv/800/07idm47.m3u8
山西黄河,https://livehhhttps.sxrtv.com/lsdream/lce1mC4/800/p2thc41.m3u8
山西经济与科技,https://livehhhttps.sxrtv.com/lsdream/4j01KWX/800/h71dj40.m3u8
山西社会与法治,https://livehhhttps.sxrtv.com/lsdream/p4y5do9/500/52dis45.m3u8
山西文体生活,https://livehhhttps.sxrtv.com/lsdream/Y00Xezi/800/949g04X.m3u8
壶关电视台,http://zmjp3jin.live.sxmty.com/live/hls/268fe96f955d496db37fb10bb887cda9/fc196029d289449ea524a94a95379a0d.m3u8?zshanxd
五台综合,https://568slnjf.live.sxmty.com/live/hls/90c8b2efeb164cc0a6c2409eed668d6b/f77cbb89ec57435b9ba4c47589c16e4f-1.m3u8?zshanxd
万荣综合频道,http://60.222.246.220:19433/hls1.m3u8
闻喜综合,https://www.wxhcgbds.com:8081/channelTv/WXTV_1.m3u8?zshanxd
武乡综合,http://uzoiczhh.live.sxmty.com/live/hls/0d41f1480c4042d49927858f01fde707/53130407737b417b9a6259b57246bae3.m3u8
晋城公共,http://live.jinnews.com.cn/ggpd/sd/live.m3u8
壶关电视,http://zmjp3jin.live.sxmty.com/live/hls/268fe96f955d496db37fb10bb887cda9/fc196029d289449ea524a94a95379a0d.m3u8
山西影视,http://r3g.xixi.baby:4000/rtp/226.0.2.237:9808$山西联通
山西黄河,http://r3g.xixi.baby:4000/rtp/226.0.2.235:9792$山西联通
山西经济与科技,http://r3g.xixi.baby:4000/rtp/226.0.2.236:9800$山西联通
山西社会与法治,http://r3g.xixi.baby:4000/rtp/226.0.2.238:9816$山西联通
山西文体生活,http://r3g.xixi.baby:4000/rtp/226.0.2.16:8040$山西联通
山西影视,http://123.174.106.183:8888/udp/239.1.1.4:8004$山西电信
山西社会与法治,http://123.174.106.183:8888/udp/239.1.1.5:8005$山西电信
山西文体生活,http://123.174.106.183:8888/udp/239.1.1.6:8006$山西电信
山西黄河,http://123.174.106.183:8888/udp/239.1.1.2:8002$山西电信
山西经济与科技,http://123.174.106.183:8888/udp/239.1.1.3:8003$山西电信



武乡融媒体,http://uzoiczhh.live.sxmty.com/live/hls/0d41f1480c4042d49927858f01fde707/53130407737b417b9a6259b57246bae3.m3u8
📺陕西频道,#genre#
陕西卫视,http://112.46.105.20:8009/hls/17/index.m3u8$陕西移动
陕西一套,http://112.46.105.20:8009/hls/18/index.m3u8$陕西移动#
陕西二套,http://112.46.105.20:8009/hls/19/index.m3u8$陕西移动#
陕西三套,http://112.46.105.20:8009/hls/20/index.m3u8$陕西移动#
陕西四套,http://112.46.105.20:8009/hls/21/index.m3u8$陕西移动
陕西五套,http://112.46.105.20:8009/hls/22/index.m3u8$陕西移动#
陕西六套,http://112.46.105.20:8009/hls/23/index.m3u8$陕西移动
陕西七套,http://112.46.105.20:8009/hls/24/index.m3u8$陕西移动#
陕西八套,http://112.46.105.20:8009/hls/62/index.m3u8$陕西移动#
精彩三秦,http://112.46.105.20:8009/hls/26/index.m3u8$陕西移动
农林卫视,http://112.46.105.20:8009/hls/27/index.m3u8$陕西移动#
西安一套,http://112.46.105.20:8009/hls/28/index.m3u8$陕西移动#
西安二套,http://112.46.105.20:8009/hls/29/index.m3u8$陕西移动

都市青春,http://1.83.154.83:8188/rtp/239.111.205.42:5140

陕西卫视,http://219.145.93.74:10000/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0$陕西电信酒店
陕西二套,http://219.145.93.74:10000/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0$陕西电信酒店
西安新闻综合,http://xatv-yt.xiancity.cn/live/1/index.m3u8
西安都市,http://xatv-yt.xiancity.cn/live/2/index.m3u8
西安商务资讯,http://xatv-yt.xiancity.cn/live/3/index.m3u8
西安戏剧影视,http://xatv-yt.xiancity.cn/live/4/index.m3u8
西安丝路频道,http://xatv-yt.xiancity.cn/live/5/index.m3u8
西安移动电视,http://xatv-yt.xiancity.cn/live/7/index.m3u8
榆林综合,http://hplayer1.juyun.tv/camera/140908134.m3u8
榆林文化旅游,http://hplayer1.juyun.tv/camera/140909190.m3u8
商洛综合,http://player4.juyun.tv/camera/171844138.m3u8
商洛公共,http://player4.juyun.tv/camera/167348174.m3u8
陕西卫视,http://112.46.85.60:8009/hls/17/index.m3u8
陕西一套,http://112.46.85.60:8009/hls/18/index.m3u8
陕西二套,http://112.46.85.60:8009/hls/19/index.m3u8
陕西三套,http://112.46.85.60:8009/hls/20/index.m3u8
陕西四套,http://112.46.85.60:8009/hls/21/index.m3u8
陕西五套,http://112.46.85.60:8009/hls/22/index.m3u8
陕西六套,http://112.46.85.60:8009/hls/23/index.m3u8
陕西七套,http://112.46.85.60:8009/hls/24/index.m3u8
陕西八套,http://112.46.85.60:8009/hls/62/index.m3u8
精彩三秦,http://112.46.85.60:8009/hls/26/index.m3u8
农林卫视,http://112.46.85.60:8009/hls/27/index.m3u8
西安一套,http://112.46.85.60:8009/hls/28/index.m3u8
西安二套,http://112.46.85.60:8009/hls/29/index.m3u8
延安综合,http://live.cloud.yanews.cn/video/s10001-YATV-1/index.m3u8
延安公共,http://live.cloud.yanews.cn/video/s10001-YATV-2/index.m3u8
保山一套,http://liveynbsdst.chinamcache.com/live/zb01.m3u8
保山二套,http://liveynbsdst.chinamcache.com/live/zb02.m3u8
陕西卫视,http://124.116.183.146:9901/tsfile/live/0136_1.m3u8
陕西一套,http://124.116.183.146:9901/tsfile/live/1000_1.m3u8
陕西二套,http://124.116.183.146:9901/tsfile/live/1001_1.m3u8
陕西三套,http://124.116.183.146:9901/tsfile/live/1002_1.m3u8
陕西四套,http://124.116.183.146:9901/tsfile/live/1003_1.m3u8
农林卫视,http://124.116.183.146:9901/tsfile/live/1004_1.m3u8
安康1,rtmp://pili-live-rtmp.akrt.cn/akapptv/zhpdhd?sign=7555368c5eefecbef6b2f8fe18b9d798&t=67cadb96
安康2,rtmp://pili-live-rtmp.akrt.cn/akapptv/ggpdhd?sign=dd39ce413172524ec4b75f011676bf8e&t=67cadb96
安康3,rtmp://pili-live-rtmp.akrt.cn/akapptv/jypdhd?sign=e188ec1947aea13ed2ed8d08053ffc11&t=67cadb96
陕西秦腔,http://36.46.99.46:8020/rtp/239.112.205.22:5140
陕西银龄,http://36.46.99.46:8020/rtp/239.112.205.20:5140
农林卫视,http://36.46.99.46:8020/rtp/239.112.205.27:5140
丝路频道,http://36.46.99.46:8020/rtp/239.112.205.176:5140
商务咨询,http://36.46.99.46:8020/rtp/239.112.205.174:5140
都市频道,http://36.46.99.46:8020/rtp/239.111.205.243:5140
安康综合,http://36.46.99.46:8020/rtp/239.112.205.216:5140
佛坪电视台,http://36.46.99.46:8020/rtp/239.112.205.229:5140
凤翔TV,http://36.46.99.46:8020/rtp/239.111.205.244:5140
宝鸡公共,http://36.46.99.46:8020/rtp/239.112.205.144:5140
宝鸡综合,http://36.46.99.46:8020/rtp/239.112.205.143:5140
BZTV,http://36.46.99.46:8020/rtp/239.110.205.49:9922
扶风TV,http://36.46.99.46:8020/rtp/239.111.205.80:5140
淳化TV,http://36.46.99.46:8020/rtp/239.111.205.97:5140
澄城综合,http://36.46.99.46:8020/rtp/239.109.205.76:8544
陈仓TV,http://36.46.99.46:8020/rtp/239.111.205.245:5140
华州综合,http://36.46.99.46:8020/rtp/239.109.205.93:8680
华阴1,http://1.83.154.83:8188/rtp/239.112.205.193:5140
合阳,http://36.46.99.46:8020/rtp/239.109.205.92:8672
富平TV,http://36.46.99.46:8020/rtp/239.109.205.71:8504
汉中综合,http://36.46.99.46:8020/rtp/239.112.205.215:5140
韩城综合,http://36.46.99.46:8020/rtp/239.109.205.72:8512
勉县综合,http://36.46.99.46:8020/rtp/239.110.205.53:9938
留坝TV,http://36.46.99.46:8020/rtp/239.110.205.54:9942
略阳TV,http://36.46.99.46:8020/rtp/239.110.205.50:9926
眉县综合,http://36.46.99.46:8020/rtp/239.111.205.81:5140
陇县TV,http://36.46.99.46:8020/rtp/239.111.205.252:5140
麟游TV,http://36.46.99.46:8020/rtp/239.111.205.31:5140
千阳TV,http://36.46.99.46:8020/rtp/239.111.205.250:5140
南郑TV,http://36.46.99.46:8020/rtp/239.110.205.82:7948
蒲城综合,http://36.46.99.46:8020/rtp/239.112.205.194:5140
陕视综合,http://36.46.99.46:8020/rtp/239.110.205.52:9934
太白电视台,http://36.46.99.46:8020/rtp/239.111.205.251:5140
潼关综合,http://36.46.99.46:8020/rtp/239.111.205.12:5140
兴平融媒,http://36.46.99.46:8020/rtp/239.112.205.168:5140
铜川综合,http://36.46.99.46:8020/rtp/239.109.205.194:9638
渭南综合,http://36.46.99.46:8020/rtp/239.110.205.37:9854
咸阳综合,http://36.46.99.46:8020/rtp/239.112.205.141:5140
西乡融媒,http://36.46.99.46:8020/rtp/239.111.205.17:5140
延安综合,http://36.46.99.46:8020/rtp/239.112.205.169:5140
洋县电视台,http://36.46.99.46:8020/rtp/239.111.205.77:5140
榆林综合,http://36.46.99.46:8020/rtp/239.110.205.42:9882
紫阳综合,http://36.46.99.46:8020/rtp/239.109.205.74:8528
📺湖北频道,#genre#
十堰新闻,https://p8.vzan.com/slowlive/034028687228317362/live.m3u8  
十堰经济,https://p8.vzan.com/slowlive/701367497774448672/live.m3u8
荆门新闻,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8$官网源
荆门科教,http://stream.jmtv.com.cn/ggsh/sd/live.m3u8$官网源
湖北教育,http://221.232.103.245:8888/rtp/239.69.1.206:10878
湖北公共,http://219.139.228.112:8989/rtp/239.69.1.40:9880
湖北财经,http://219.139.228.112:8989/rtp/239.69.1.41:9886
湖北综合,http://219.139.228.112:8989/rtp/239.69.1.42:9892
武汉新闻,http://221.232.103.245:8888/rtp/239.69.1.145:10506
恩施文旅,https://46240.hlsplay.aodianyun.com/tv_radio_46240/tv_channel_1811.m3u8?auth_key=4857760464-0-0-ecabcbf26d39dc20cde584db2fa2a053&extra_key=D1dJezG95YTkYytoe8tr2Qhf-jhFFJmJpij9JNzLnfjYgxE5Q69rjZT1b2VrOxeb2zvhRo107e0Ze_h5agVjcLhNxl4RzjBShtdz-pQKUqaNbHnJMUJaS637QCoHNkKlJAb5i0lkR8MlxmIB6LIGojFm8kqvpZp_pI7SG10olDg
鄂州文旅生活,http://ezhou-live21.cjyun.org/10098/s10098-EZ2T.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-ab320ba90f39f94baba04e30ff07c52e
随州综合,https://34766.hlsplay.aodianyun.com/guangdianyun_34766/tv_channel_304.m3u8?auth_key=3302215019-0-0-de184e5122771cc495e468e9c7436cef&extra_key=Gpp9OoaDCH7QYfDm16Wcl4hKcngRCXVGx9VcHeaQX930Ka3v-c4mV2j97p_kbvdufvKF3Q6wFS1W_H1aXcWh_V1jOTCERh56NU_qMoXr0phq-bmgkVoBH38ozPxOe3-ykriQMcm-F2_pLFglvV2A78dDHi093smvbecTkzhTa9c
随州农村,https://34766.hlsplay.aodianyun.com/guangdianyun_34766/tv_channel_305.m3u8?auth_key=3302215637-0-0-ced6f406c4ff6e16edb0959f7d6600c5&extra_key=Z7grDZO4e_1OJTbTzz9CB1XhDyBay1lf_GPwKh_Q1ye7qTAt80lk4bAnyqM1YtS7-cCnEE600CDUMfLyba0O3pOROiZm7BHYTGFQuWxWiS176QsQu9OY_VTcvIkwzij3U_hgBqEW2Ko-M2oKgnFWVKgLft8SROIMGz1ZpWAPorQ
广水新闻,http://guangshui-live21.cjyun.org/10146/s10146-GSXW.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-58ee05d0b5c491eb52b74847ebeaf8db
潜江综合,https://p2hs.vzan.com/slowlive/481008854192202056/live.m3u8
保康新闻综合,http://bktvplay.gdnewmedia.cc/bktv/bktv001.m3u8?auth_key=1715157778-0-0-2a5aee0bfaeff717537ec0ef8a1e1567
 江夏新闻综合,http://59.175.226.142:280/gb28181/xwzh.m3u8
谷城综合,http://gucheng-live21.cjyun.org/10116/s10116-GCTV1.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-b8eee5fa844d684da58e16386fdc88c8
黄石新闻综合,http://huangshifb-live21.cjyun.org/10200/s10200-huangshitv01.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-e22af05072c6fa8bc1fc35e042e97467
大冶一套,http://dayeyun-live21.cjyun.org/10102/s10102-TC1T.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-c3d27fbc279c3efc9187853aca3da012
阳新综合,https://yangxin-live21.cjyun.org/10104/s10104-yangxin-tv01.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-a27d99b67d0e39445f1df5ea6ad088ec
黄冈新闻综合,http://huanggang-live21.cjyun.org/10210/s10210-xwzh.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-5bd0da98b1004ca63dc31ac88e0e92a3
黄冈生活,http://huanggang-live21.cjyun.org/10210/s10210-xwgg.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-75fce61c52eb238c20d34fcdfd9bae07
麻城综合,https://video.yscxy.cn:8888/mctv1.m3u8
咸宁综合,http://xianning-live21.cjyun.org/10140/s10140-XNTV-1.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-fea9ed9b2105c8e66da382be47a0acae
咸宁经济生活,http://xianning-live21.cjyun.org/10140/s10140-XNGG.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-8cb875770938fdeb7179752f74e13062
赤壁电视台,http://chibi-live21.cjyun.org/10138/s10138-CBTV1.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-a9f4eb22b55c750628c090d53a445bbc
崇阳综合,http://61.184.176.248:10500/live/live.m3u8
嘉鱼新闻综合,http://jiayu-live21.cjyun.org/10131/s10131-jyzh.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-9ca56ee7b0e7b23d7ccb3f6649b2686a
通山综合,http://tongshan-live21.cjyun.org/10134/s10134-TONGSHAN-live.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-23ad1b5ada69ec0d4796d8227f737ca6
孝感新闻综合,http://xiaogan-live21.cjyun.org/10139/s10139-shpd.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-2286294457518d52f02d91906380d72a
孝感生活,http://xiaogan-live21.cjyun.org/10139/s10139-xg.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-1d24a98d45449c0f85cda4bddc5d72a6
大悟综合,https://yunshangdawu-live21.cjyun.org/10129/s10129-dwzhpd.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-31c2fe6941d7d718cec2dccab6e42412
汉川新闻综合,http://play-hsbj.vzan.com/357534/505886811862583019/live.m3u8
孝昌新闻党建,http://xiaochang-live21.cjyun.org/10128/s10128-xcxw.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-948b2cf2777e352d9f83660c9b79aa3f
应城综合,http://yingcheng-live21.cjyun.org/10135/s10135-YCZH.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-683be43745bd3709006be7b43135de61
荆州新闻综合,http://jingzhou-live21.cjyun.org/10085/s10085-jingzhou-tv01.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-2bb0015980b1b3742cea1d78f13eb6ca
荆州垄上,http://jingzhou-live21.cjyun.org/10085/s10085-jingzhou-tv03.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-7dff02969ff316d795ac73c86747fd05
石首综合,http://p8.vzan.com/slowlive/622923977748489779/live.m3u8
松滋综合,http://songzi-live21.cjyun.org/10194/s10194-songzi-tv1.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-388ba0519fa8a2846925a78282f2aa1f
荆门新闻综合,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8
荆门科教文旅,http://stream.jmtv.com.cn/ggsh/sd/live.m3u8
钟祥新闻综合,http://zhongxiang-live21.cjyun.org/10103/s10103-zxtv.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-1add4540b335d87c0db34f20f2435cbd
恩施综合,https://46240.hlsplay.aodianyun.com/tv_radio_46240/tv_channel_1812.m3u8?auth_key=3322524559-0-0-91369a707e53997c66aea96fba6e414e&extra_key=Fn3K5CSAbEsf-5fzUnzydENrea727-MmmTVOEadItt4hz3QEBCG8z5KaM1VZmYUZwurb5S-QCfB3bWe_DEQ5ngQwAn4jrE3cmEWkchUrMyf9jqarfDVj2GGAKcOdiM0Ls34P4BF-t1WTw2XEwKqzEQ
恩施文旅,ttps://46240.hlsplay.aodianyun.com/tv_radio_46240/tv_channel_1811.m3u8?auth_key=3319694126-0-0-1ba863f6b32d03b00e53bd9ec9d9df5d
&extra_key=wAQ9vlCHeL4fzuS3VjIlG2QJKgNspzImYTSsqRkepGDZZXn6UrGPU5kHyU7VOGAGcL13G9UT61GYPrlBgj7-SDOEE_ASvl968tOCgOiZgNlhxgba89zK3AuKiTxpo7LTKXpwh5eNw_LobzUelMLOUg
鹤峰综合,http://hefeng-live21.cjyun.org/10100/s10100-hftv1.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-b42f6cb29eb3b901079113901761aa96
咸丰综合,https://46240.hlsplay.aodianyun.com/tv_radio_46240/tv_channel_3567.m3u8?auth_key=4867549325-0-0-cc7ce201270f1bfda8bd5c54e0e5739c&extra_key=hKfYhS2z6614oV0yCs-AFVt7IpvlJJgoGCHOij1q2onFz-Yr5Us2Cd41rIlv4l1XjWrMXCVgYMdOmrNAgjF2W_2a6vxf1HxtHHoYEC6BCIqSeo4VGtaHFxadD2xtzAtmsjFPKB3DP_Ev_ci_KC8TQllAks-AnwmJWoohc4XLA6Q
巴东综合,https://46240.hlsplay.aodianyun.com/tv_radio_46240/tv_channel_3522.m3u8?auth_key=4860354782-0-0-0bc026e554be331e11f9118a5507dbd6&extra_key=du5v5yekM-ggopdZ_sngtTZ65Uth9WDHICSAwr25ENDQIdlV3Yd2lHeLSlp5B8KLBoWG0nmJUj1QO75vWPg_oNJJLOYxRTOV57psEWQI4qKLGvWzL9PBysSluKuq-Ux9lJltJgQb5lWNdWOKYZiLcxSGG_008O5kq4mJC8KOxeo
宜昌综合,http://liveplay.ycrmt.cn/sxgd/zhpd.m3u8
宜昌综合,http://yichang-live21.cjyun.org/10091/10091-yczh.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-0b356e7cb5a0ad7bf7ff5639bd282010
宜昌旅游生活,http://liveplay.ycrmt.cn/sxgd/lysh.m3u8
长阳综合,http://changyang-live21.cjyun.org/10114/s10114-cy1t.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-c16910d50f308ea1150ce2648945a081
当阳电视台,http://dangyang-live21.cjyun.org/10118/s10118-DYZH.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-68ad690365557a3ecc64c751a1b02f4a
五峰电视台,http://wufeng-live21.cjyun.org/10112/s10112-wffm.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-06846ff2e035fdacd3bed68838375e5f
兴山综合,http://xingshan-live21.cjyun.org/10108/s10108-xingshanTV01.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-dafdeaf8f8034a40ebc17a1f8f3a603f
远安电视台,http://yuanan-live21.cjyun.org/10106/s10106-yatv.m3u8?auth_key=1735660799-0-0-fdcac90185009731b8e6f51f180ed7b4
宜都综合,http://yidushi-live21.cjyun.org/10092/s10092-yidushitv01.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-db934a5ffe406f70c39553754180d392
秭归新闻综合,http://zigui-live21.cjyun.org/10111/s10111-ZGTV1.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-f27821a31e3848f8ad80f2ae93e2f8c3&sid=10111
枝江综合,http://zhijiang-live21.cjyun.org/10120/s10120-zjtv.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-16e87303959711040a8b485858a82a78
十堰新闻,http://p8.vzan.com/slowlive/034028687228317362/live.m3u8
十堰经济旅游,http://p8.vzan.com/slowlive/701367497774448672/live.m3u8
房县新闻综合合,http://p2hs.vzan.com/844270/495391109072307857/live.m3u8
📺湖南频道,#genre#
湖南4K,http://1.83.154.83:8188/rtp/239.111.205.63:5140
湖南4K,http://36.46.99.46:8020/rtp/239.111.205.63:5140

快乐垂钓,http://202.107.163.198:5555/rtp/238.125.5.103:5140

NXTV,http://113.240.21.175:4022/rtp/239.76.255.57:9000

湖南经视,http://8.138.7.223/tv/mgtv.php?id=280
湖南电影,http://8.138.7.223/tv/mgtv.php?id=221
湖南都市,http://8.138.7.223/tv/mgtv.php?id=346
湖南电视剧,http://8.138.7.223/tv/mgtv.php?id=484
湖南爱晚,http://8.138.7.223/tv/mgtv.php?id=261
湖南国际,http://8.138.7.223/tv/mgtv.php?id=229
湖南娱乐,http://8.138.7.223/tv/mgtv.php?id=344
茶频道,http://8.138.7.223/tv/mgtv.php?id=578
黄陂新闻,http://livehprm.hptv.com.cn/zbpd/sd/live.m3u8
金鹰纪实,http://8.138.7.223/tv/mgtv.php?id=316
金鹰卡通,http://8.138.7.223/tv/mgtv.php?id=287
快乐垂钓,http://8.138.7.223/tv/mgtv.php?id=218
先锋乒羽,http://8.138.7.223/tv/mgtv.php?id=329
长沙新闻,http://8.138.7.223/tv/mgtv.php?id=269
长沙政法,http://8.138.7.223/tv/mgtv.php?id=254
长沙女性,http://8.138.7.223/tv/mgtv.php?id=230
长沙县新闻综合,http://xsds.b.dingtoo.com/AppName/StreamName.m3u8
茶陵新闻综合,http://liveplay-nanyue.rednet.cn/live/chaling-telev.m3u8
攸县电视台,http://liveplay-srs.voc.com.cn/hls/tv/158_423c80.m3u8
湘潭综合,http://live.hnxttv.com:9601/live/xwzh/800K/tzwj_video.m3u8
湘潭公共,http://live.hnxttv.com:9601/live/dspd/800K/tzwj_video.m3u8
韶山综合,http://liveplay-nanyue.rednet.cn/live/shaoshan-tv.m3u8
湘潭县电视台,http://liveplay-nanyue.rednet.cn/live/xiangtanxian_tv.m3u8
衡东电视台,http://liveplay-srs.voc.com.cn/hls/tv/180_60f888.m3u8
衡阳县电视台,http://liveplay-srs.voc.com.cn/hls/tv/183_554704.m3u8
耒阳电视台,http://liveplay-srs.voc.com.cn/hls/tv/27_e9e1e5.m3u8
南岳电视台,http://liveplay-nanyue.rednet.cn/live/nanyue_03f74.m3u8
城步电视台,http://liveplay-srs.voc.com.cn/hls/tv/169_b4d7a4.m3u8
绥宁电视台,http://liveplay-srs.voc.com.cn/hls/tv/182_3c0dc6.m3u8
新邵电视台,https://liveplay-srs.voc.com.cn/hls/tv/171_daca67.m3u8
汉寿综合,http://liveplay-srs.voc.com.cn/hls/tv/31_226756.m3u8
桃源综合,https://liveplay-srs.voc.com.cn/hls/tv/157_66df9e.m3u8
安化综合,http://liveplay-srs.voc.com.cn/hls/tv/204_16cb0f.m3u8
沅江融媒,http://liveplay-srs.voc.com.cn/hls/tv/163_2c7011.m3u8
